-1.204900592565536499e-01 1.804446526117024981e+24 5.126255632297543196e-32 1.847507019042968750e+02 2.455727730624676495e+20 1.513107893239560089e-16
-2.838819026947021484e-01 6.457568831650359117e+23 8.006575317589148388e-32 1.367478332519531250e+02 3.500002005283535585e+20 6.260021481229038226e-17
3.619318008422851562e-01 1.015931191285476323e+23 1.435485636296551623e-32 6.895613403320312500e+02 5.447392261155743334e+19 8.903803546384066907e-18
8.761661648750305176e-01 1.054224668413059819e+23 5.892057875763615894e-32 9.819425201416015625e+01 4.383291240981106524e+20 5.400397935153006997e-18
-2.982485666871070862e-02 9.025542235879286935e+23 4.092852026398379820e-33 4.817911911010742188e+01 2.551898098444848333e+19 1.575787648912372958e-18
-1.254758611321449280e-02 5.960357381557818963e+23 3.038283350839073451e-33 1.716445617675781250e+02 3.290143630487139123e+19 2.752137638238708106e-18
2.104725986719131470e-01 1.510261886854771176e+24 5.531847027610914455e-32 2.809518432617187500e+02 2.499855574274303590e+19 2.078231202639786181e-16
-4.717702269554138184e-01 1.792981730560026419e+24 1.830201908889092026e-33 4.874154663085937500e+01 1.349600561286673859e+20 1.416164434758907256e-18
2.287126891314983368e-02 4.080728195607035149e+24 2.347492340634847975e-33 9.645707702636718750e+01 1.190195938348918374e+19 8.181170291451616400e-18
4.845486581325531006e-01 5.895767332162823613e+24 1.965777366170188240e-33 4.279597854614257812e+01 1.203101895884590285e+19 4.391543231074651577e-18
4.976272583007812500e-01 2.033881796643865577e+23 1.098892894108968511e-33 2.063363952636718750e+02 3.132228559931996897e+20 4.083160217451167370e-19
3.696921467781066895e-02 8.852066748767113098e+24 1.099026900464962251e-32 6.492005920410156250e+01 4.261426297970507121e+20 5.592054607746747190e-17
-1.124427467584609985e-02 5.470185237826843988e+23 1.332903183036167648e-32 7.617066040039062500e+02 1.861064519342956216e+20 4.917313125047646858e-17
-3.388099744915962219e-02 8.637272140196898700e+23 3.206830138963788618e-33 1.062056636810302734e+01 2.783396797216341361e+20 2.604592708594588576e-19
2.101552300155162811e-02 5.804035132648779833e+24 8.778386688176624620e-32 1.606428527832031250e+02 1.551782629683054510e+20 7.246790909629758585e-16
1.964447833597660065e-02 1.862151832689666507e+24 1.539416657083817235e-33 1.041990890502929688e+02 2.688971134447124480e+19 2.644689565005060609e-18
7.203163206577301025e-02 7.314885585931652804e+23 6.840712967477498704e-33 6.511308288574218750e+01 1.532098095001213338e+19 2.884806655144250556e-18
7.100191712379455566e-01 2.950808627938599377e+24 5.525618376919494859e-33 5.468211669921875000e+02 2.039249614521730335e+20 7.894175676587158173e-17
-1.055327281355857849e-01 8.800033095421196881e+24 8.446594003702227393e-33 5.614929199218750000e+02 7.104850624642023424e+19 3.695300346405092865e-16
1.258998513221740723e-01 3.083162863745960803e+23 5.112627538541285006e-33 7.051618194580078125e+01 1.089774132898090189e+19 9.841672919015571704e-19
6.988149285316467285e-01 3.695942805172321109e+23 1.804589356352612909e-33 2.408541679382324219e+01 2.115819780201911419e+20 1.422319873437826469e-19
7.161773741245269775e-02 2.174185137995115062e+23 1.586466277652960083e-33 1.607650451660156250e+02 4.257025436709636014e+20 4.909740348578269831e-19
-8.888448476791381836e-01 3.147835635258911695e+23 2.327898686516563602e-33 1.232542800903320312e+01 6.548244413508327834e+20 7.996826086758361625e-20
1.921558678150177002e-01 4.340350842234561047e+24 2.707620169499022590e-32 7.134181518554687500e+02 9.707377407245491896e+20 7.423287164849137146e-16
3.047396428883075714e-02 1.445335454596408269e+23 2.361713618227889862e-32 7.713871765136718750e+01 2.355201933364093256e+20 2.331351687813595481e-18
1.313648093491792679e-02 2.305021192353691384e+23 6.344120970868807763e-33 2.952685165405273438e+01 4.193927894867850035e+19 3.822988908842453535e-19
-4.173867404460906982e-02 2.893121768110031561e+23 2.023123674404061220e-33 3.543818283081054688e+01 7.445477567708423782e+19 1.836538707732909896e-19
1.057995576411485672e-02 4.032735243904389778e+24 2.962109700601056840e-32 3.723667907714843750e+02 3.207535562673723802e+19 3.938322833999620192e-16
1.845341362059116364e-02 9.528664210122788129e+23 4.404371327146129686e-32 6.628341674804687500e+02 5.481029928247550280e+20 2.462976993037636897e-16
2.022716253995895386e-01 1.329814701418638245e+23 8.536712543424048801e-33 4.217420578002929688e+01 8.866161291848025375e+20 4.239047056777731046e-19
1.777777969837188721e-01 9.502203220440180232e+24 2.673039476686532536e-32 3.071284790039062500e+02 4.432665118489643581e+20 6.906997819487183631e-16
-5.577429533004760742e-01 1.004148945997943670e+24 1.339754992670316909e-32 4.654543304443359375e+01 2.928941746232492032e+19 5.544215692354539154e-18
-2.915602922439575195e-02 1.081144719012884845e+24 5.126359516610797116e-33 7.434054565429687500e+01 2.182576760623726592e+19 3.648028215168606163e-18
1.792010068893432617e-01 2.814051096674768251e+24 5.633965748349899038e-32 3.100539970397949219e+01 5.150083437395810714e+19 4.352342810973518575e-17
1.904042661190032959e-01 3.739364567224388407e+24 2.968462476149083577e-33 1.515968627929687500e+02 1.448886175401823437e+19 1.489906800546427748e-17
-6.054480746388435364e-02 3.950483517922728101e+24 1.872232260415719864e-33 2.599663391113281250e+02 6.086413641782877225e+20 1.702419591514773705e-17
-9.823893308639526367e-01 2.745605641739570585e+23 2.679554360252377359e-32 7.684433593750000000e+02 2.324956259643975270e+19 5.005553444072353639e-17
1.930513232946395874e-02 3.572465632604868177e+23 4.393521073477658414e-33 2.822737693786621094e+01 8.401803578519154852e+20 3.922751802101235706e-19
-1.055328734219074249e-02 2.485541318089389208e+23 2.303003259002483006e-32 2.901723098754882812e+01 9.185997789447134904e+20 1.470655784791450507e-18
-6.026283651590347290e-02 2.864406816885917279e+23 1.957471212884682567e-33 1.845096015930175781e+01 3.573191348630165914e+19 9.159854306470136119e-20
2.349966913461685181e-01 2.021860716460894212e+24 1.239476967515025407e-33 2.545825386047363281e+01 8.810332841279792087e+20 5.648821056015571602e-19
-2.661691009998321533e-01 1.055793452307258058e+23 3.282018724935816152e-32 1.537262878417968750e+02 1.063304380019847987e+19 4.716367958637487462e-18
-2.008568942546844482e-01 2.160054932034653545e+24 4.880330165288424721e-32 1.914968109130859375e+01 9.311700291921463214e+20 1.787372529349072242e-17
