2.111520137200802076e+27 -8.297020941972732544e-02 4.328979200000000000e+07 9.237541254764544745e+34
5.823657292186819713e+28 -1.875507412478327751e-03 1.005776600000000000e+07 5.860597105144586742e+35
7.262886313857925467e+27 -6.622398737818002701e-03 7.989619200000000000e+07 6.020510039940940167e+35
2.832723340665563856e+27 1.634373096749186516e-03 1.839253600000000000e+07 5.219929165739724459e+34
1.030691976421897885e+27 2.666872926056385040e-02 3.516189600000000000e+07 3.649295959540500377e+34
4.100626323048103742e+28 7.711951434612274170e-02 8.059270000000000000e+06 3.306000083778185145e+35
1.110059299402566856e+28 1.590463565662503242e-03 1.357248800000000000e+07 1.508173040552283363e+35
2.422086421372771704e+28 -3.345578908920288086e-02 1.269786100000000000e+07 3.078294185233657440e+35
7.040083646486190745e+28 -4.059384576976299286e-03 3.094763500000000000e+06 2.178855479938440119e+35
8.702715194131517738e+27 -8.970927447080612183e-03 4.544499000000000000e+06 3.955402630994635643e+34
3.327635317063742516e+27 -1.713494071736931801e-03 2.693056250000000000e+06 8.961870700910283767e+33
3.380557284438574662e+28 2.539180405437946320e-02 4.899270500000000000e+06 1.656447754416103928e+35
3.563220013794660507e+27 8.769714087247848511e-02 2.162691750000000000e+06 7.706346961306893951e+33
4.228877768699822428e+28 8.044022135436534882e-03 1.044372250000000000e+06 4.416549160556879792e+34
7.732018006182403197e+28 1.310472725890576839e-03 1.045977400000000000e+07 8.092442955087848563e+35
6.865324919001226933e+28 -1.425867155194282532e-02 6.574334500000000000e+06 4.514579948669435627e+35
7.127501261397183896e+28 -3.714471356943249702e-03 1.000604900000000000e+07 7.135788245740111252e+35
4.175552806375258394e+28 2.253791689872741699e-02 1.276933400000000000e+07 5.336746436712459511e+35
8.100285617272564748e+28 -5.976006388664245605e-03 5.355250000000000000e+06 4.338597561811126538e+35
4.417324924760775302e+27 1.137575716711580753e-03 1.442487125000000000e+06 6.372007912192341471e+33
1.417899627037090499e+28 2.093736547976732254e-03 4.509392000000000000e+06 6.394588681272930379e+34
2.536757757729702151e+28 -1.118789147585630417e-02 1.198434100000000000e+07 3.042569216403944222e+35
2.186521794699405909e+28 1.464730710722506046e-03 9.357019200000000000e+07 2.153513995631521357e+36
2.909259029401337375e+27 -1.581222005188465118e-02 2.098247250000000000e+06 6.104494021462927936e+33
1.208523237871964537e+27 2.328371629118919373e-03 1.151651200000000000e+07 1.392825278682582414e+34
