9.000000000000000000e+00 1.365486497012121600e+17 7.000000000000000000e+00 1.431758981334155093e-17 1.280206203460693359e+00 5.061034267553632821e-19
3.000000000000000000e+00 3.190818821531238400e+16 3.000000000000000000e+00 1.799513845021094955e-18 5.031704425811767578e+00 7.071075918227130232e-19
1.000000000000000000e+00 2.334255626626007040e+17 6.000000000000000000e+00 2.851774024562557949e-18 4.986234664916992188e+00 1.106648106148042974e-19
4.000000000000000000e+00 1.171160444006563840e+17 9.000000000000000000e+00 6.061187858768542943e-18 5.010228157043457031e-01 3.107360550209347088e-17
6.000000000000000000e+00 1.154876590899855360e+17 8.000000000000000000e+00 3.156748526734683179e-17 3.239482879638671875e+00 7.728381582619182365e-21
8.000000000000000000e+00 1.739152624608870400e+16 4.000000000000000000e+00 1.144180521713841625e-18 2.406926631927490234e+00 3.429664941163795152e-18
6.000000000000000000e+00 1.030364694419865600e+16 1.000000000000000000e+00 3.501920822031527226e-18 2.859546899795532227e+00 1.016309078044098577e-20
4.000000000000000000e+00 3.487790469742592000e+16 5.000000000000000000e+00 5.319155812264682597e-17 9.539658576250076294e-02 9.099686863753769306e-17
3.000000000000000000e+00 3.453180979026329600e+16 1.000000000000000000e+00 1.293787240393780204e-17 1.087489843368530273e+00 2.496905667405618483e-21
7.000000000000000000e+00 1.255203075564503040e+17 6.000000000000000000e+00 6.756936668458223732e-17 3.109327554702758789e+00 1.285965656235641610e-21
3.000000000000000000e+00 8.769512328606515200e+16 5.000000000000000000e+00 1.956391750119073727e-18 2.936692953109741211e+00 1.997137374623728756e-19
7.000000000000000000e+00 7.457592234213376000e+16 5.000000000000000000e+00 3.767209225005858944e-18 5.516655921936035156e+00 1.468404571395356815e-17
3.000000000000000000e+00 3.223674290553487360e+17 2.000000000000000000e+00 2.651069526351620856e-17 6.008381843566894531e+00 4.841343885653557047e-19
8.000000000000000000e+00 3.835893274116096000e+16 9.000000000000000000e+00 9.207846188237120525e-18 3.093423247337341309e-01 3.611169328314651518e-16
5.000000000000000000e+00 8.810815311105228800e+16 7.000000000000000000e+00 2.487174937630569143e-18 1.378124117851257324e+00 4.030962380763292242e-18
8.000000000000000000e+00 3.070799568217047040e+17 6.000000000000000000e+00 4.201540836987956184e-17 4.688457965850830078e+00 1.656496061944781074e-20
3.000000000000000000e+00 8.210931215918694400e+16 6.000000000000000000e+00 7.312116472802174380e-17 1.095954775810241699e+00 2.736777745678017944e-21
6.000000000000000000e+00 8.906401526264627200e+16 7.000000000000000000e+00 4.458974167429361840e-18 3.287300825119018555e+00 2.982959854931004535e-19
4.000000000000000000e+00 2.887586184744140800e+16 2.000000000000000000e+00 6.812802461796585093e-17 1.834133744239807129e+00 1.155159189556143238e-22
4.000000000000000000e+00 2.778302159236628480e+17 9.000000000000000000e+00 7.068689295364761609e-18 3.077581167221069336e+00 8.646126032225835597e-20
7.000000000000000000e+00 4.357612829985996800e+16 4.000000000000000000e+00 4.884197941840821459e-18 1.906289100646972656e+00 2.475088277917520872e-19
1.000000000000000000e+00 1.807258243144089600e+16 8.000000000000000000e+00 5.154640920802277369e-18 1.910138845443725586e+00 1.804154909868885641e-20
7.000000000000000000e+00 3.568441623324917760e+17 3.000000000000000000e+00 3.822431058237347773e-17 4.237310886383056641e+00 1.890869045120515140e-21
6.000000000000000000e+00 8.216993132760268800e+16 3.000000000000000000e+00 2.710568710530621392e-18 5.145688056945800781e+00 1.743547425161216517e-18
3.000000000000000000e+00 2.185332403050905600e+16 3.000000000000000000e+00 5.314749255705490108e-17 1.480321764945983887e+00 4.611436999239013095e-22
3.000000000000000000e+00 5.699208227816734720e+17 4.000000000000000000e+00 4.514642926345813071e-17 5.550028324127197266e+00 1.424081089595968183e-20
2.000000000000000000e+00 3.533559616933724160e+17 9.000000000000000000e+00 7.407072174911831660e-17 2.663629531860351562e+00 2.204666048749419112e-22
5.000000000000000000e+00 3.634598035377356800e+16 9.000000000000000000e+00 4.087332257966943419e-18 4.065824508666992188e+00 6.281187192627407273e-19
2.000000000000000000e+00 2.799343504667443200e+16 1.000000000000000000e+00 4.177123954230493402e-18 4.008389949798583984e+00 1.124189646376869833e-21
8.000000000000000000e+00 9.288718899111526400e+16 2.000000000000000000e+00 1.115406216925572004e-18 5.244548320770263672e+00 1.128342101614497841e-17
3.000000000000000000e+00 3.956861629303357440e+17 5.000000000000000000e+00 1.548939041269642100e-17 3.645676136016845703e+00 3.547232790479030407e-21
3.000000000000000000e+00 1.878851482497843200e+17 7.000000000000000000e+00 9.411727184077353127e-17 4.650106906890869141e+00 5.871075451437523844e-22
2.000000000000000000e+00 1.565234173134766080e+17 7.000000000000000000e+00 6.965046707898194943e-17 3.314083814620971680e-01 1.815664546481192820e-19
3.000000000000000000e+00 2.466677886497587200e+16 2.000000000000000000e+00 3.722263539242177632e-18 1.647144794464111328e+00 2.984741330551805263e-20
6.000000000000000000e+00 1.900065829211340800e+16 8.000000000000000000e+00 2.106574744852262687e-17 7.018579170107841492e-03 1.138832569913539317e-10
6.000000000000000000e+00 1.119218011471872000e+16 5.000000000000000000e+00 6.042705914188086880e-17 5.616712093353271484e+00 7.162171768123946633e-20
9.000000000000000000e+00 3.291579398540492800e+16 9.000000000000000000e+00 4.244517171149271247e-17 4.699044704437255859e+00 4.719155544377094094e-20
3.000000000000000000e+00 1.906544572628992000e+17 6.000000000000000000e+00 2.561803668803470832e-17 6.981280446052551270e-01 1.200216838335480794e-19
1.000000000000000000e+00 3.123164711433011200e+16 6.000000000000000000e+00 6.420781469018820240e-18 9.330865740776062012e-02 6.140356769256788937e-16
