3.793906185130794707e+23 2.248759664034447360e+17 1.735251840000000000e+09 3.775214720000000000e+08 7.195490470301840967e+26 3.931903362274169922e+00 -7.123455557652644364e+21 1.186160087585449219e+00 -5.264709922901196800e+16
8.578076106118800521e+23 7.026703935209472000e+17 3.677786624000000000e+09 4.424265280000000000e+08 6.788370828595071163e+26 3.315427541732788086e+00 3.379634157305315983e+20 5.486462116241455078e+00 -2.839244824589107200e+16
3.409262748156335384e+23 1.484832900749721600e+17 2.623384780800000000e+10 1.552700000000000000e+08 1.026629652888729641e+26 4.474471092224121094e+00 3.302952914562450457e+21 2.588374137878417969e+00 2.547292361059205120e+17
8.848897367550948876e+24 2.770677767652507648e+18 8.108031488000000000e+09 5.656849920000000000e+08 8.364992461884460299e+25 3.771488666534423828e+00 -4.975794729950898029e+21 3.138041257858276367e+00 4.130540142429470720e+17
7.400581809023515512e+24 6.218860856445239296e+18 4.867716608000000000e+09 4.034600704000000000e+09 3.506252336024372901e+26 4.079308211803436279e-01 -4.456549396163449586e+21 4.980041503906250000e+00 -3.025732989091840000e+14
3.020772876812131469e+23 2.561493481444868096e+18 1.949952000000000000e+09 1.439783520000000000e+08 8.916314913701436096e+25 1.254347085952758789e+00 -7.818643018082575974e+21 5.242732167243957520e-01 7.190127011325542400e+16
7.625080413782817666e+24 7.398014509467566080e+17 2.075577344000000000e+10 6.056238080000000000e+08 3.729195257680648851e+26 4.632999420166015625e+00 3.772168604514370191e+20 3.438216686248779297e+00 5.964148267632558080e+17
7.957655177420658337e+23 2.178609310353850368e+18 1.796346880000000000e+09 5.995175424000000000e+09 1.171803499606975704e+26 4.388688564300537109e+00 8.004027504293794808e+21 4.610807001590728760e-01 -1.570191993470976000e+15
3.748962350519864256e+24 1.204863945731473408e+18 1.918530969600000000e+10 1.074325440000000000e+08 1.361237472543186504e+25 4.998254299163818359e+00 -4.028535731827458966e+21 1.460490107536315918e+00 4.820232519171440640e+17
1.336644140037567960e+23 3.913931884991610880e+17 7.650669363200000000e+10 7.852086784000000000e+09 8.204680848044446704e+26 1.037060260772705078e+00 1.735076671610987479e+20 5.175995349884033203e+00 -8.613750185656320000e+14
2.987040627372750302e+24 2.299290744545869824e+18 2.231634176000000000e+09 1.062158560000000000e+08 1.128080081407835548e+25 5.187802314758300781e-01 -1.086313530000828006e+20 4.391587257385253906e+00 1.472986693752586240e+17
1.121742111609041520e+24 3.193092061821665280e+17 1.947711488000000000e+10 9.669659520000000000e+08 1.466118511232970452e+25 1.141631245613098145e+00 1.424125899221982249e+20 1.507031679153442383e+00 4.588259875225600000e+16
2.938166771582991262e+23 3.659089141489991680e+17 2.628035840000000000e+09 1.630104800000000000e+08 7.492152945403365715e+25 2.492042303085327148e+00 4.142388700732222079e+21 6.243016719818115234e+00 -1.195165918167040000e+16
2.148077770955248296e+23 1.937600759591862272e+18 1.387615232000000000e+09 1.101428880000000000e+08 3.136357393754865655e+25 2.669086933135986328e+00 -6.950277515281459839e+21 4.177785873413085938e+00 2.713955689352396800e+16
8.267559757283038425e+23 1.067964577590804480e+17 4.776190771200000000e+10 6.191623168000000000e+09 7.511907471398180906e+26 4.827755928039550781e+00 1.195012041171135365e+20 1.699125051498413086e+00 -4.754051518431232000e+15
1.811180056078290214e+23 3.006327642338099200e+17 1.329235584000000000e+09 3.555173760000000000e+08 8.372281692805186628e+25 2.332240343093872070e+00 -2.693483028790214918e+21 2.178947031497955322e-01 -6.166745718980608000e+15
1.611157650602618251e+24 1.759463589376163840e+17 8.620880691200000000e+10 2.803754880000000000e+08 1.136173936246626995e+25 6.113174915313720703e+00 -6.308645172770357903e+20 2.918894529342651367e+00 2.320294609944576000e+15
1.848871762223664464e+24 4.389847178017767424e+18 6.742609920000000000e+09 2.945834880000000000e+08 1.185878803445387843e+25 5.436295509338378906e+00 -3.576121635079119176e+20 5.947998523712158203e+00 2.704320316770877440e+17
