-5.340293382720118649e-21 -3.061360980135758557e-28 -3.820996852255120757e-10 6.147617970242436058e-09 -4.043215984239623140e-09 6.876813563039263499e-10 2.569796793139200000e+13
-2.201532112632255011e-21 -2.687312945053256581e-29 1.375947134008015382e-09 1.657018827705414310e-10 3.711670970574232342e-10 1.924826825705494571e-10 -2.733696760578540831e+20
-5.200762392107914525e-21 -2.473604476001446677e-28 1.094739410234524257e-09 3.509464940876227956e-10 4.591151070432175629e-10 1.159108434234390472e-10 -1.365476343709433856e+19
4.152998751432108801e-22 -1.607420853890690030e-28 -1.034569860336453928e-10 1.063231169773359852e-09 3.544260995802517300e-10 -1.804086435797103150e-09 -1.567601188667392000e+15
1.030039993484730405e-21 -9.644872272216615977e-28 -1.073994670974798282e-09 1.704756114051519944e-09 -7.936685975096224865e-09 2.250494235411792943e-10 -1.644865744430694400e+16
1.071311782407151587e-21 1.405373950837455600e-29 4.554081833862966278e-10 1.033938143435442214e-10 5.139635828044220034e-09 6.170523647597292438e-09 8.940588201502415258e+21
3.791308172089937089e-22 6.011158977494862275e-29 4.020273003391139355e-09 1.071648658701462864e-09 -1.250196168811612552e-09 -3.782538282592895484e-09 1.158379566226472960e+17
2.782347804170160473e-21 3.691135317310834475e-29 -6.377815497948802204e-10 2.962205758461067262e-10 7.158255654893252995e-10 1.773577534835979463e-10 -1.547118083543610163e+19
-4.574578590469603112e-21 6.593584868654974858e-28 3.469107223708078891e-09 3.463631825795232544e-09 -3.401705028771573325e-10 -1.000899502168195454e-10 -3.043746014822400000e+14
1.290336122355408785e-21 -1.974083368933642290e-28 -1.019495252108093553e-10 2.635622275981575058e-10 5.968278316004216322e-09 3.078263643985224007e-09 -1.872894692711779533e+19
-3.928338486254365090e-21 -9.429056414508471102e-28 -1.105578753546332393e-10 2.371819629587434974e-09 -2.104062479801882546e-10 -3.129343728591749141e-10 5.883152249651200000e+13
-6.864607921483486572e-21 -2.713310892816607592e-29 -2.954018141210212889e-09 5.395170532551674114e-09 -1.585757913868945934e-10 1.421614936880644109e-09 1.710968673402880000e+14
5.464112081635845847e-22 -3.264814775013367862e-28 1.257694948186838246e-09 1.240636066102140944e-10 3.778123092157414931e-10 -8.112272631422001723e-09 5.119857563681085719e+21
1.319269647092742967e-22 -4.823033836429486415e-29 3.374623469554194344e-09 4.964846311850124039e-10 -1.216410416837732100e-09 6.248460415747558727e-09 2.533097769023832064e+18
5.818029364457489028e-21 4.497248040935248756e-29 3.630226119710755484e-10 5.149388693226342184e-10 9.931743205626730742e-10 5.233940392201930081e-09 8.379409451362287616e+18
-5.438504116795884813e-21 2.232211787149353213e-28 1.157031068177438726e-10 4.429032141040067927e-10 -8.134250606417481322e-09 8.308912669008350349e-09 -1.157569360159781683e+19
-1.928549383844293000e-21 1.270358437645511294e-29 1.049777154094044818e-09 5.392386981384333922e-09 3.364832856789234938e-09 3.919672364460780045e-10 -4.055878126796800000e+13
1.087770020975605501e-22 -5.142971064165106136e-28 5.701906946598001014e-09 1.015942330262475934e-10 9.293107394725552695e-10 -7.129131951444378501e-09 1.110910801382828147e+22
-7.925083355138445064e-21 -1.810711486390823279e-29 4.345454274190529986e-10 4.302557421453911957e-09 3.135037340840085562e-09 -4.053382962609930473e-09 -3.227093135523840000e+14
-1.222237610048896314e-21 -2.414658019676072646e-28 -8.514782767754525139e-10 1.103854008199789405e-09 1.175654240626045066e-09 -4.585186952343889288e-10 2.160575137814937600e+16
6.904838464498113952e-21 -3.297738788153910707e-28 -7.451981809403207535e-10 2.376813634796803854e-09 -4.276106968514881146e-10 3.457917840954394251e-10 -1.005839800336384000e+15
2.247016948903084704e-21 2.365555954261433971e-29 6.176453237749512937e-10 8.911081650353480654e-09 3.541718307520369535e-10 1.063545224111450693e-10 2.462789304320000000e+11
3.843471189240005780e-22 1.246111054877314447e-29 1.943888827682371812e-09 1.671789234825027393e-10 5.956032556042600845e-09 1.218985579143350151e-09 9.378355677468871885e+20
3.713215233876381323e-22 -6.739925692514266781e-28 1.015280637339799341e-10 7.538458191014285603e-10 -6.917973305320401778e-09 -4.328946978660042078e-09 3.407426907170406400e+16
-4.873962335431875702e-22 -4.041231765381207639e-28 2.376870367193362199e-10 3.894406130910965658e-09 3.916769408807141417e-10 -1.185677112047756054e-09 -4.354216034304000000e+12
5.796122002921904935e-21 -4.701502180075372481e-28 4.502462847000288093e-09 1.253050163629865210e-10 -2.803157261865862893e-09 -1.881229172440157527e-09 7.689659474394722232e+22
9.800488808006906876e-22 -6.880435281984440250e-28 -4.339871795266958543e-10 4.034947931330634674e-09 -1.833034279918877019e-10 -2.758178574424619001e-09 -2.964053609676800000e+13
1.085408184047148276e-21 -1.615869667815473785e-28 2.135505383638047761e-10 1.928267323592081084e-09 -4.748440307622558976e-09 -5.803149960570408439e-09 1.757888238321664000e+15
1.619199485749820235e-22 2.813342851533729953e-28 -2.719723335431467603e-09 1.472259397727881947e-10 -6.966724974688531802e-09 4.487819560416994591e-10 -1.198403497981149970e+21
1.583191203978974348e-22 -6.546113102938259978e-28 3.716039698176132333e-09 4.965883260155123935e-09 -2.817148736511398965e-09 -1.004025820816600856e-10 1.480773232230400000e+13
1.838930140198176118e-21 -1.875494653968595114e-29 -4.350929339036468946e-10 8.780838833821746903e-10 5.615648834833564251e-09 -8.028345210853160552e-10 -2.344404290749071360e+17
3.350343508878040295e-22 -1.310053779729276612e-28 -6.893721149481280008e-10 7.517183320260301116e-09 -2.186729547437593624e-10 -1.211221900554448894e-09 -3.193211781120000000e+11
-4.321903590006279751e-22 -4.951348738418353717e-28 9.216319929450378368e-10 4.339668902009208296e-10 1.344760414134782422e-10 -1.317893350005761022e-09 -9.243808659480248320e+17
-8.710397642703779069e-22 -5.261483163292974694e-28 -1.067147550881664131e-10 1.397337245911955961e-10 1.106480906898354988e-09 -1.263560089892479255e-10 5.239446904650281779e+19
-2.215364012366174715e-22 7.952073258702538444e-29 2.631267148611726725e-10 2.410001920249982277e-10 -5.481861076184202375e-10 -1.369987318033949464e-10 -1.092392427425103872e+18
