-5.774929523468017578e+00 7.396916800000000000e+07 7.276534688571700826e-06 2.134372236425249308e+23 -5.613699340820312500e+02
7.067888641357421875e+01 3.405722000000000000e+06 1.667206925048958510e-05 -6.077895927512636064e+23 1.389935493469238281e+01
-4.271086502075195312e+01 -7.639461500000000000e+06 4.477257789403665811e-06 -1.140620552728632298e+23 -8.509791374206542969e+00
-3.420721769332885742e+00 -9.607473000000000000e+06 3.071587116210139357e-06 -6.577724149132663571e+23 2.610287475585937500e+01
8.510910987854003906e+00 1.908864200000000000e+07 1.156113739853026345e-05 -2.374601662481377471e+24 -2.126069030761718750e+02
-4.644792556762695312e+01 -8.219612000000000000e+06 1.244693794433260337e-05 -8.383895301705392319e+23 5.588207626342773438e+01
5.301431655883789062e+01 -3.861828000000000000e+06 1.216707551066065207e-05 -2.451265898506150140e+24 1.000097656250000000e+02
6.040670776367187500e+01 -1.148511200000000000e+07 5.371495717554353178e-05 -1.417785674667887281e+23 6.778265991210937500e+02
-3.640086364746093750e+01 -4.355682800000000000e+07 4.162315599387511611e-05 5.494222065930827913e+24 1.795625000000000000e+03
-5.044876575469970703e+00 1.735242200000000000e+07 1.918553607538342476e-06 -5.277805440918819757e+24 -3.840080642700195312e+01
7.129177093505859375e+01 -9.089320000000000000e+07 7.501195068471133709e-05 1.316727240901499583e+23 7.229660644531250000e+03
-3.049784898757934570e+00 3.367154500000000000e+06 2.230463724117726088e-05 -2.928833079369664419e+24 -7.815788269042968750e+01
3.733369064331054688e+01 2.084082500000000000e+06 7.591043868160340935e-06 1.361758967762757796e+24 2.151384735107421875e+01
-8.757605552673339844e+00 -2.294974500000000000e+06 1.312152221544238273e-06 -3.697876470708328905e+23 -5.746417999267578125e+00
-6.452381134033203125e+00 2.384612000000000000e+06 1.682158836047165096e-05 -5.624847135654061183e+23 -4.656681823730468750e+01
1.563869476318359375e+01 7.344739500000000000e+06 6.369028596964199096e-06 -2.540032171420795787e+23 -3.114951133728027344e+01
-7.914071559906005859e+00 -1.069922500000000000e+07 4.590876415022648871e-05 8.067691014626652344e+24 4.835822143554687500e+02
-6.735507965087890625e+01 -1.244325100000000000e+07 2.156373375328257680e-05 4.976384489832901077e+24 2.011412200927734375e+02
