1.778954566959039139e+24 7.994223420647020326e+26 -3.347921764352000000e+13 1.462070719122446273e+25 -7.378053120000000000e+08 -4.546804224257287926e-21 1.424460800000000000e+08 -8.115932102656000000e+13 2.970383453369140625e+01
1.273456853840107462e+24 4.984162305828849696e+26 -1.041497391104000000e+12 1.748472215891400176e+25 -5.294411776000000000e+09 -7.016286834872856176e-20 1.006499200000000000e+09 2.009796706304000000e+12 2.748302268981933594e+01
2.313895985779387683e+23 8.282323931720453155e+26 -3.778979404185600000e+13 1.054254390008872643e+26 1.379048640000000000e+08 -2.372373787744473556e-21 1.155161856000000000e+09 1.607213881753600000e+13 7.904133605957031250e+01
6.369886124806058812e+24 7.905846545529403761e+25 1.634156937216000000e+12 3.304769941371708984e+25 -9.165516800000000000e+09 -3.512403397591076180e-20 5.509208576000000000e+09 -3.589641601024000000e+12 3.800833940505981445e+00
9.114335206132523635e+23 4.370582461697985637e+25 1.537729993113600000e+13 3.633597220127937945e+25 -2.152936448000000000e+09 -1.527360425381734876e-21 3.345629760000000000e+08 2.113618837504000000e+12 4.021442890167236328e+00
2.610914974474326365e+24 5.955725383944784164e+26 3.210778719027200000e+13 1.410992929937569500e+26 2.593129920000000000e+08 5.587818295297375771e-21 1.758725888000000000e+09 2.534361268224000000e+12 1.865833091735839844e+01
6.659798469317803869e+23 2.679500948923657394e+25 -4.944481694515200000e+13 1.111197044770824263e+25 -2.564991520000000000e+08 1.019201544469263251e-20 1.016817200000000000e+08 -2.197292056576000000e+13 6.862771987915039062e+00
2.531516729216566634e+24 1.903701221395214670e+25 -8.589611630592000000e+13 1.841737224545818758e+25 2.967615680000000000e+08 -4.777115055922919052e-21 2.077513280000000000e+08 3.534098268160000000e+12 6.996717453002929688e-01
3.138031479014111220e+23 7.789668213483418057e+26 5.524839150387200000e+13 8.299564627666623576e+25 6.512175360000000000e+08 -3.894611570026579195e-20 5.671997440000000000e+09 1.443708796928000000e+12 6.660118865966796875e+01
2.980712817694715622e+23 8.612277153618081163e+26 -5.492782923776000000e+12 1.719822416261511226e+26 -6.139226240000000000e+08 8.994973299698736093e-20 1.299199200000000000e+08 -3.339493310464000000e+12 6.800516510009765625e+01
1.272721217862574256e+23 1.748694153281036994e+26 -5.237453619200000000e+12 9.103345529527573554e+25 1.012526464000000000e+09 1.096342578743529478e-21 4.165599040000000000e+08 -2.111368593408000000e+13 3.629639816284179688e+01
2.251856450954161811e+24 6.643773811564009997e+25 -2.671261201203200000e+13 1.976997975466294045e+25 -3.083602880000000000e+08 4.837741578709373967e-21 2.748485760000000000e+08 -2.856981836595200000e+13 6.438031673431396484e+00
4.090076227281575540e+23 1.518743682486040259e+26 -1.008201629696000000e+13 1.236358526128964860e+26 7.911583360000000000e+08 -1.060739481177154070e-21 1.041587680000000000e+08 -2.029630835916800000e+13 1.175087642669677734e+01
2.257151963540009135e+24 7.968681320932799132e+26 -4.059560306278400000e+13 8.342018886815062424e+25 2.412666112000000000e+09 2.744169420322681862e-20 2.154594880000000000e+08 1.160989428940800000e+13 2.514292144775390625e+01
1.546403526065998539e+23 8.771372204686433613e+26 -2.953611051008000000e+12 7.124489690231895851e+26 -1.892810560000000000e+08 1.188796874887040325e-21 6.129706496000000000e+09 -5.134149484544000000e+12 4.615140151977539062e+01
9.020782975908269871e+24 8.147468640234718004e+26 3.737936461824000000e+12 5.200411088528217187e+25 1.667584256000000000e+09 -7.630568606095780568e-20 4.711373824000000000e+09 2.295964945612800000e+13 1.300414848327636719e+01
1.628992877904524927e+23 7.998199800799549157e+26 1.717397880832000000e+12 1.722491936830138104e+25 8.357734400000000000e+09 5.261694260862675147e-21 1.593098080000000000e+08 3.738433748992000000e+12 9.802208709716796875e+01
2.562394885442496532e+23 9.642159613123048378e+26 -6.264524374016000000e+13 1.894026457530876222e+26 5.086920960000000000e+08 6.156744477220181880e-21 3.151460160000000000e+08 6.356833665024000000e+12 7.776613616943359375e+01
1.508652840779904245e+24 2.728687347321796542e+25 -6.343578091520000000e+12 2.528786438155431930e+25 -7.199971840000000000e+09 -1.784347730828005276e-21 1.090616704000000000e+09 -5.156127532646400000e+13 1.627899408340454102e+00
2.031815545134827994e+23 3.230663513586374313e+26 -2.138559007948800000e+13 1.405136227044747270e+25 3.241381120000000000e+08 3.324531293434676884e-20 3.185469440000000000e+09 2.922012422963200000e+13 5.515217590332031250e+01
