1.096116748480218372e+27 2.986919250000000000e+06 1.786769092044926859e-21 -1.111018142700195312e+02 3.781497955322265625e+00 1.017511653900146484e+01 1.243550815129939221e+30
1.447867233471151945e+27 2.378411000000000000e+06 1.733848717938748063e-21 2.092087364196777344e+01 1.864795833826065063e-01 1.014528465270996094e+01 3.698964308479670180e+29
1.488735921179479162e+27 2.148599750000000000e+06 7.935564072772790043e-22 -7.862687377929687500e+02 3.984655380249023438e+00 1.709712371826171875e+02 2.632459772937928691e+29
1.004155966136985221e+27 6.821242400000000000e+07 -6.317094327536509936e-21 -1.884563140869140625e+02 4.986175060272216797e+00 2.126299095153808594e+01 1.102020056038925161e+30
2.341809880512802477e+27 4.240620000000000000e+06 1.329476346003050375e-21 8.385643920898437500e+02 5.538980007171630859e+00 1.102499008178710938e+01 1.261958373006573920e+31
1.795791863741198157e+27 3.477564000000000000e+06 1.830255850927914839e-21 1.173791027069091797e+01 4.920866966247558594e+00 2.375205993652343750e+01 2.614493340759191811e+28
8.511428656193158454e+27 3.741656000000000000e+07 -2.839616934943994762e-21 -1.453197002410888672e+01 3.573064565658569336e+00 9.336565399169921875e+01 -2.389856317350851204e+29
1.386229430397211439e+27 2.723816750000000000e+06 1.903429831189746882e-21 3.293722839355468750e+02 2.297466754913330078e+00 5.099965515136718750e+02 -8.061648159183021885e+28
3.543914684464784218e+27 9.085748000000000000e+06 -1.380812434976055708e-21 4.846483612060546875e+01 5.101952552795410156e+00 1.318299579620361328e+01 -4.913190512234672244e+29
3.553773214793584961e+27 9.382249000000000000e+06 7.012844503366671144e-21 -7.231746826171875000e+02 5.124719142913818359e+00 1.294544982910156250e+02 -4.037505774817589135e+30
2.172503007073149598e+27 1.289504900000000000e+07 1.180588884453298808e-21 4.435491027832031250e+02 4.673182010650634766e+00 2.496666717529296875e+01 -1.271897443295740005e+29
2.755638676826156740e+27 3.901423600000000000e+07 2.846079889324740500e-22 -7.027707672119140625e+01 1.237348794937133789e+00 3.312386474609375000e+02 -1.189009755481960510e+27
2.732343242966160780e+27 1.075541700000000000e+07 1.209743063052154170e-22 1.730403709411621094e+01 1.786581635475158691e+00 5.352178955078125000e+02 2.566610610658229864e+27
2.848887292781454221e+28 2.933632400000000000e+07 8.395763663965322845e-21 -8.649689331054687500e+02 3.884388685226440430e+00 1.716207122802734375e+01 6.431649387405032522e+32
2.587243161088116667e+28 6.605724000000000000e+06 3.832982494644187207e-22 -2.114208221435546875e+02 3.500264883041381836e+00 1.166315765380859375e+02 1.245050034261988813e+30
3.488333316405124032e+27 9.835041600000000000e+07 3.144065040700041413e-21 -1.663509979248046875e+02 3.098383903503417969e+00 5.439748764038085938e+01 2.430474033711854693e+30
2.515953490248582000e+27 2.355695400000000000e+07 -2.604444347208599298e-22 7.044135131835937500e+02 5.201628684997558594e+00 8.308212280273437500e+02 -1.639488055926917364e+28
8.716782061351527766e+28 1.235937600000000000e+07 -9.896909067641536530e-21 -1.551405906677246094e+01 5.509768009185791016e+00 4.400060729980468750e+02 1.663565041439828250e+30
3.975773623583687376e+27 9.939622000000000000e+06 8.200485223711019555e-21 1.965189361572265625e+01 4.463662147521972656e+00 5.006739501953125000e+02 -1.884144890908076230e+28
2.317752581365167054e+28 8.728136000000000000e+06 -1.530563326874677019e-21 1.424316978454589844e+01 5.779586791992187500e+00 7.786025238037109375e+01 -3.884994191391287947e+29
1.241737058055931613e+28 5.057646800000000000e+07 7.248761321412713836e-22 -8.885690307617187500e+01 1.345678687095642090e+00 5.279914855957031250e+01 -2.324942856571984376e+29
6.764100048967619513e+28 9.583703000000000000e+06 2.258851579042729642e-22 -1.491523437500000000e+02 5.837772846221923828e+00 5.067682189941406250e+02 -2.262931951128148546e+29
6.129073038809876008e+28 1.117561600000000000e+07 -2.558732066561576283e-22 -1.260070896148681641e+01 6.253281593322753906e+00 6.121094360351562500e+02 8.466338910718908723e+28
1.268829628745640983e+28 6.033991200000000000e+07 9.976998568629995985e-21 -8.611375427246093750e+01 5.322126865386962891e+00 5.172274169921875000e+02 -8.614945172621740440e+29
3.596247064384230088e+27 1.184346400000000000e+07 -9.663589204939030376e-21 -1.242371082305908203e+01 4.672284603118896484e+00 2.395801162719726562e+01 -4.873740051531438543e+28
1.302682798321807573e+27 4.253131500000000000e+06 1.028449511060285526e-22 -1.120380878448486328e+01 5.393015861511230469e+00 1.704158592224121094e+01 -2.711878867812645173e+27
6.329968057771768088e+27 5.881438000000000000e+06 5.903064076688597961e-22 2.293214988708496094e+01 4.664767265319824219e+00 6.125541992187500000e+02 5.847646795860635439e+27
8.573505344202100658e+27 4.829814400000000000e+07 3.293174443532311481e-22 -7.980118408203125000e+02 5.894687175750732422e+00 3.749823303222656250e+02 -3.941945175596058609e+29
2.870030035880234053e+28 1.848736375000000000e+06 9.443056714401284406e-21 -3.085567665100097656e+01 2.603313446044921875e+00 4.207482528686523438e+01 1.238861361652508584e+31
3.049856098719641138e+28 6.242454500000000000e+06 4.490804743022301509e-21 -4.403411560058593750e+02 3.496173381805419922e+00 3.400333404541015625e+01 1.205048456011895567e+32
1.805376526328782979e+28 1.273868000000000000e+07 1.242990432628922384e-21 -2.176165161132812500e+02 5.217990875244140625e+00 3.506099319458007812e+01 -4.868074685130337624e+30
4.628221089519250787e+27 5.767427000000000000e+06 2.897414564659003678e-21 1.919500122070312500e+02 1.784177899360656738e+00 4.894213562011718750e+02 -7.604008817931255724e+28
2.780207083601191249e+27 4.071338400000000000e+07 5.540219867158631042e-21 2.467087554931640625e+01 2.910092830657958984e+00 4.702621078491210938e+01 -5.668888153129183794e+29
4.061517572783570489e+28 7.224287200000000000e+07 1.126503571049387555e-21 9.932915039062500000e+02 3.181178569793701172e+00 4.671839294433593750e+02 -6.999602519853337778e+30
1.598615855958518513e+28 5.070401000000000000e+06 -3.307568820024315492e-22 1.803670806884765625e+02 4.233393669128417969e+00 3.205547332763671875e+01 1.009148258955945022e+30
2.348065451818707306e+28 3.125226400000000000e+07 1.927231620101113888e-22 -1.301078033447265625e+02 1.723062515258789062e+00 8.011073303222656250e+01 1.042223071560122347e+29
7.725905375006976728e+28 1.078359250000000000e+06 4.531589432423854062e-21 -2.850331115722656250e+01 3.237750053405761719e+00 2.066918487548828125e+02 3.558048212610066434e+30
1.305974435334320305e+27 2.013877625000000000e+06 -1.390708638234068126e-22 -6.817173461914062500e+02 4.976429462432861328e+00 3.368578338623046875e+01 7.078560071878667753e+28
2.583092850275065643e+27 1.552256875000000000e+06 -7.861173858321724453e-22 1.001127777099609375e+02 1.853459000587463379e+00 6.685990905761718750e+01 6.400703086667889714e+28
5.639270131679932981e+28 1.401376750000000000e+06 -3.229934506608393496e-21 1.573954772949218750e+02 5.299810409545898438e+00 6.541187286376953125e+01 -1.753695236549086333e+31
3.891684509658563859e+27 1.254408875000000000e+06 9.234702115782037624e-22 -1.113636493682861328e+01 2.943073987960815430e+00 8.269787597656250000e+02 7.328148828355373605e+27
2.968433055822002715e+28 3.667120800000000000e+07 -2.666780009721418816e-21 -2.134119415283203125e+01 6.089138507843017578e+00 5.007461547851562500e+01 2.427434491969888611e+30
5.057799007567765835e+28 3.055087200000000000e+07 2.251437801146590155e-21 -6.039056777954101562e+01 3.135596275329589844e+00 1.302999877929687500e+01 3.827625734877858863e+31
2.296543489017302903e+28 1.170039300000000000e+07 1.806402363228263269e-22 9.232583618164062500e+01 1.500505447387695312e+00 9.095946502685546875e+01 4.438558396325607267e+28
7.260495025530162351e+27 1.251442375000000000e+06 2.433440558024914214e-21 1.372709808349609375e+02 5.151386737823486328e+00 9.625761413574218750e+01 7.829173613017721843e+29
1.299405180834790860e+27 4.555666400000000000e+07 -2.001104190337060692e-21 -5.835902099609375000e+02 5.282473564147949219e+00 3.951309585571289062e+01 1.502549269335447953e+30
7.939964462776516230e+27 6.163780500000000000e+06 2.482104011494579726e-22 6.821100616455078125e+01 4.148360252380371094e+00 5.046802368164062500e+02 -2.373831804911283772e+27
1.805130638608978060e+27 3.214060250000000000e+06 -1.013489514988350808e-21 -5.624814605712890625e+01 2.290576934814453125e+00 2.605343627929687500e+01 -1.867845737439781307e+29
2.112747568794071451e+28 8.138366000000000000e+06 -2.271969136827979132e-22 -1.112108993530273438e+01 1.577325344085693359e+00 2.465153198242187500e+02 2.102507117075968625e+28
4.646710866157535489e+28 2.892244500000000000e+06 4.385960408174772198e-21 3.182042884826660156e+01 1.495124399662017822e-01 1.102069015502929688e+02 4.261024674069047730e+30
1.050280160746702807e+28 1.763986200000000000e+07 -1.648719796782894015e-22 1.153697204589843750e+02 2.612307071685791016e+00 1.282068328857421875e+02 1.079220451770164583e+29
