-3.111823955085125222e+19 4.256801647214652440e+23 -2.481512538074569683e-31 1.972295367351117263e-25 -1.487357078346778982e-18 2.899941522628068924e-03 3.050489234924316406e+01 1.140154637369050761e-07
1.285184617042254234e+19 1.879238705848692282e+24 -9.283199751381604902e-30 1.506527508176279906e-24 -2.151048648153574380e-18 3.443531692028045654e-03 1.559890651702880859e+01 6.819659756729379296e-05
2.562139169648279552e+19 2.603457589952153127e+24 -4.636534529473787115e-30 6.068790168690744636e-24 3.296831728906660927e-19 1.292318571358919144e-03 1.792807312011718750e+02 5.006190986023284495e-05
1.072373811632721101e+19 1.205167223452016816e+24 2.602991415672727176e-31 6.932299009220557736e-24 -1.091614331159438977e-18 1.173687633126974106e-03 2.236433792114257812e+01 2.201481693191453815e-04
6.171661241190396723e+19 9.077353807720378259e+23 6.629999727620849557e-31 3.102741795958494475e-24 1.219639168365196595e-19 2.769334614276885986e-02 1.585584564208984375e+02 1.105486080632545054e-04
9.367062197715798589e+20 1.044127147688532430e+23 -2.129150912390161970e-30 1.325569028798208413e-24 -6.129656906792007256e-18 1.732243807055056095e-03 1.588985157012939453e+01 1.448651573809911497e-06
2.544455064431781478e+19 3.574289770597938322e+23 -2.010203015188646960e-31 7.864670279180281230e-24 -3.025567566392092999e-18 1.830455474555492401e-02 8.364649047851562500e+02 3.504119740682654083e-05
7.180649724807877755e+20 1.165872866343246501e+23 4.572721925263692613e-30 7.287833886038236430e-24 2.768472594180252158e-18 1.191270630806684494e-02 5.877674484252929688e+01 9.090123785426840186e-05
-1.421894154500387635e+20 1.817871144116667107e+24 -5.329193353181695174e-30 1.981767614670558562e-25 3.654576745584247060e-19 2.842130884528160095e-02 1.902752876281738281e+01 7.724083843640983105e-06
5.422911414860985139e+19 5.153333729438455344e+24 -5.267503033492349263e-30 4.289558375960218580e-25 -5.381095675559082096e-18 4.961601458489894867e-03 4.948722839355468750e+02 6.885871357553696726e-07
3.403383872348068250e+19 1.031930246976108520e+24 -6.419176414473189410e-30 1.251053720729097401e-24 1.582314439987540196e-19 3.313914174214005470e-03 1.535494709014892578e+01 2.524712181184440851e-05
6.229625295183491891e+19 9.600168690068880930e+24 -8.143925672892334375e-30 9.022161941106545747e-24 -4.380649262407328203e-19 9.051561355590820312e-03 7.960543823242187500e+02 6.435725954361259937e-04
7.036911801161744384e+19 2.912909684152772046e+23 -4.823001411593313333e-30 1.238290049890234583e-24 -2.473198894000873187e-18 1.260013319551944733e-02 2.204110565185546875e+02 1.849397563091770280e-06
-1.923939739933605888e+19 1.168994239187382954e+24 3.147968417208298131e-30 3.115253524345752333e-24 -1.122782651736801913e-19 1.017715409398078918e-02 4.649960632324218750e+02 1.798427547328174114e-05
9.538082875127984292e+20 2.485705393231013570e+24 -9.127784728033400231e-30 2.196041095234600808e-25 7.265270008708907466e-19 5.097769666463136673e-03 2.756211853027343750e+02 1.605886694733271725e-07
2.917139280556688671e+20 3.222154036309779620e+23 2.263762789033898323e-31 5.637227638841033097e-24 6.261935908038730953e-18 2.338355872780084610e-03 5.614844970703125000e+02 3.088638095505302772e-06
-4.794388962904228495e+20 3.538800684958318435e+23 1.262841574449969061e-31 4.892236274635493284e-25 -3.692773309633743366e-18 1.358706271275877953e-03 5.392305755615234375e+01 1.545748062881102669e-07
7.646546402571913789e+20 9.296050046777370304e+23 4.966514037421927981e-30 3.195656988819046130e-24 2.128251757266766075e-18 1.293660886585712433e-02 3.834012222290039062e+01 2.320077328477054834e-04
3.243951167883339366e+19 4.533152968701241574e+23 -4.286103676770492026e-30 3.854545171295844030e-24 2.223047689441108738e-18 2.339428057894110680e-03 7.981081390380859375e+01 1.429918484063819051e-05
-6.920810322182086328e+20 2.359676517143489534e+23 5.045630637684248009e-30 2.726810131575421300e-24 2.005594650152229907e-19 3.189170267432928085e-03 4.122607040405273438e+01 9.830707313085440546e-06
5.936140572864964198e+19 4.266095995981634575e+23 1.366049978452165905e-30 1.833458288570644712e-24 -5.751689753980548970e-19 1.712715998291969299e-02 3.895395660400390625e+01 4.566917777992784977e-05
1.436856308731163443e+20 1.347043582081114267e+23 7.064329091605609739e-30 1.892523040905806852e-25 9.164419206078086572e-18 3.031039144843816757e-03 2.549056243896484375e+02 4.155208621625661181e-09
3.046040834102263808e+19 5.528313954822052379e+24 4.221985914226924058e-31 2.308530836078273768e-24 5.422012578149323887e-18 1.098845503292977810e-03 2.000158500671386719e+01 1.172338452306576073e-04
4.385296574268309504e+19 8.011816547403326491e+23 4.560139057574298585e-30 1.793981125075443313e-24 -1.297749575114637575e-19 4.435785580426454544e-03 6.144912109375000000e+02 1.348150135527248494e-06
1.612609899915808604e+20 8.923932381374523994e+24 3.964023867018069196e-30 1.502502739837842304e-24 -3.603649561714829952e-18 8.470023982226848602e-03 3.809051513671875000e+01 3.244676045142114162e-04
1.800432588345992806e+19 3.921233394947694128e+23 -1.209666676897301899e-31 2.384127573840829635e-24 -5.756077326744683367e-18 9.080904535949230194e-03 8.745806121826171875e+01 1.676207102718763053e-05
-5.344073704360609055e+20 7.716542829664783443e+24 1.487727749694482529e-30 5.343074719311893399e-25 -2.863299959217871836e-18 1.904278993606567383e-02 1.880018157958984375e+02 1.616183180885855108e-05
2.493277855912296448e+19 1.587649581123684641e+24 3.119196594299605526e-31 2.012199033425107059e-25 -2.880793226510931550e-19 5.317678675055503845e-03 7.331372070312500000e+02 3.377147805849745055e-08
-1.224640009258768794e+20 4.122995739117802918e+23 2.624818700075405904e-30 3.717383756337577350e-25 -2.314859153965360077e-18 7.013716734945774078e-03 1.608570098876953125e+02 1.799337638885845081e-07
6.500290225413575148e+20 1.090999892034264173e+23 -4.319889829441374280e-30 1.540145407297952240e-24 5.737967344606177086e-19 1.252595684491097927e-03 6.340559692382812500e+02 3.702952611206455913e-08
-5.649877442917669274e+19 3.981962886684513451e+24 1.495001120990195433e-31 3.498833984065848440e-24 -2.948421186947794287e-19 5.078094080090522766e-03 2.478614234924316406e+01 7.233566138893365860e-04
1.004747887171474555e+20 3.656730863936731674e+23 -6.503482493155971607e-30 2.450455590397491223e-24 1.011860704273767264e-19 5.276862531900405884e-03 1.023067550659179688e+02 8.203040124499239028e-06
-3.074128254457987727e+20 1.614274429775134786e+24 9.449032099706344750e-30 1.177642743971585941e-25 -1.135057236545264575e-19 1.480167731642723083e-03 3.820958251953125000e+02 6.281448694522850928e-09
-2.407431022667639030e+20 1.279546152881876600e+23 -2.108192929569803340e-31 4.868722894848796891e-24 -2.626789583344566228e-18 5.690651014447212219e-02 6.951568603515625000e+01 1.798381854314357042e-04
3.442419613766674022e+20 1.813389161767507990e+24 8.322381513991232670e-31 4.502261505632901961e-24 2.029918025311322398e-19 1.611147634685039520e-02 5.247766723632812500e+02 8.173911919584497809e-05
