1.838048400000000000e+07 1.130871415138244629e+00 1.597637492523062974e-05 8.225676417350769043e-01 1.884993910789489746e-01
2.627669000000000000e+07 -2.062463045120239258e+00 5.230071838013827801e-04 8.381912708282470703e-01 2.305819652974605560e-02
3.977710500000000000e+06 1.284210085868835449e-01 8.158722630469128489e-05 1.837634205818176270e+00 2.165661156177520752e-01
7.601751200000000000e+07 1.252091050148010254e+00 1.005921058094827458e-05 9.212688446044921875e+00 4.290547221899032593e-02
7.479331000000000000e+06 1.036118507385253906e+00 1.574553789396304637e-05 3.458123803138732910e-01 1.296311616897583008e-02
2.644849250000000000e+06 -2.144294083118438721e-01 1.586104917805641890e-05 1.005157589912414551e+00 3.879660069942474365e-01
7.554153500000000000e+06 1.318299293518066406e+00 1.507056585978716612e-04 3.118235468864440918e-01 1.681954017840325832e-04
1.730563500000000000e+06 9.859116077423095703e-01 5.700362380594015121e-04 8.957446813583374023e-01 2.430309504270553589e-01
7.746287000000000000e+06 -2.387221604585647583e-01 4.966970300301909447e-04 2.217859178781509399e-01 1.007856130599975586e+00
1.455653600000000000e+07 -2.242753505706787109e+00 7.368954829871654510e-04 1.425364613533020020e-01 0.000000000000000000e+00
1.930318600000000000e+07 -6.842726230621337891e+00 2.294481419085059315e-05 3.250295519828796387e-01 0.000000000000000000e+00
6.846896000000000000e+07 2.733232975006103516e-01 6.841768044978380203e-04 4.635257124900817871e-01 7.233258485794067383e-01
5.268508800000000000e+07 3.077729940414428711e-01 5.212968972045928240e-05 3.123916387557983398e+00 1.270875334739685059e-01
2.102281400000000000e+07 1.790452003479003906e-01 4.370837996248155832e-05 7.025868892669677734e-01 5.496776700019836426e-01
8.288201600000000000e+07 1.312144845724105835e-01 1.892951513582374901e-05 1.520522475242614746e+00 2.613967061042785645e-01
4.635534000000000000e+07 6.514347791671752930e-01 8.046132861636579037e-04 1.534511208534240723e+00 2.375777810811996460e-01
3.854264400000000000e+07 -4.320022165775299072e-01 2.374464747845195234e-05 1.130285859107971191e-01 2.374658593907952309e-03
3.297218000000000000e+06 2.968420267105102539e+00 2.643247426021844149e-04 5.318871140480041504e-01 1.293222453568887431e-07
6.948071200000000000e+07 2.666094541549682617e+00 4.635572986444458365e-05 5.665399551391601562e+00 6.303629279136657715e-02
6.606559600000000000e+07 -1.194549947977066040e-01 4.055310637340880930e-05 8.297627568244934082e-01 4.758342206478118896e-01
3.617437600000000000e+07 -1.852208077907562256e-01 1.580346179252956063e-05 1.708287715911865234e+00 2.321647554636001587e-01
3.167557600000000000e+07 -6.775517940521240234e+00 1.620865077711641788e-04 4.721913814544677734e+00 3.017821162939071655e-02
2.690700750000000000e+06 -3.261636257171630859e+00 3.994577491539530456e-05 9.247169494628906250e+00 4.054021835327148438e-02
1.830559500000000000e+06 1.088569685816764832e-01 1.832510461099445820e-04 7.732475399971008301e-01 5.108435750007629395e-01
1.506040500000000000e+07 1.824785917997360229e-01 2.283806679770350456e-04 1.111697673797607422e+00 3.540565967559814453e-01
2.747666800000000000e+07 -1.367464661598205566e-01 5.610338994301855564e-04 2.630611658096313477e+00 1.514490544795989990e-01
1.126475500000000000e+07 4.937310218811035156e-01 7.085163088049739599e-05 2.546216249465942383e-01 2.390763908624649048e-01
8.334447200000000000e+07 -4.209983050823211670e-01 2.950214911834336817e-05 8.806971549987792969e+00 4.524673894047737122e-02
3.550680250000000000e+06 4.521711468696594238e-01 1.687669828243087977e-05 2.868737697601318359e+00 1.373486369848251343e-01
4.886161600000000000e+07 -7.163228392601013184e-01 5.305097147356718779e-05 4.226355075836181641e+00 9.304781258106231689e-02
1.408824100000000000e+07 -3.244517743587493896e-01 4.347934736870229244e-04 9.183247566223144531e+00 4.341529309749603271e-02
1.900265500000000000e+06 1.781276166439056396e-01 3.490839662845246494e-05 8.413035392761230469e+00 4.740891605615615845e-02
8.168759500000000000e+06 -3.667446672916412354e-01 2.449154271744191647e-05 3.007741868495941162e-01 6.306951045989990234e-01
2.667645250000000000e+06 1.243280470371246338e-01 4.915226600132882595e-04 1.863928586244583130e-01 1.713437080383300781e+00
1.407492875000000000e+06 8.017917871475219727e-01 1.245154544449178502e-05 5.847051143646240234e-01 2.664712369441986084e-01
1.888074875000000000e+06 7.960065841674804688e+00 4.151433677179738879e-05 6.732910871505737305e-01 2.636847298668500208e-31
4.467147500000000000e+06 -9.198017716407775879e-01 3.049097722396254539e-04 3.914332091808319092e-01 6.445097178220748901e-02
6.346463000000000000e+06 -2.902888655662536621e-01 6.783389835618436337e-05 6.743013858795166016e-01 5.392764806747436523e-01
1.387658400000000000e+07 1.345100641250610352e+00 3.533599956426769495e-04 5.793759822845458984e-01 4.650787264108657837e-02
1.940280500000000000e+06 -4.420515894889831543e-01 2.217854489572346210e-05 3.361649274826049805e+00 1.176529377698898315e-01
5.648822500000000000e+06 1.420263886451721191e+00 3.491180905257351696e-05 5.463412284851074219e+00 7.059460878372192383e-02
2.806625200000000000e+07 -5.626958608627319336e-01 2.914772776421159506e-04 3.039881289005279541e-01 2.366065233945846558e-01
4.653182500000000000e+06 -7.229133248329162598e-01 4.169864405412226915e-05 4.290395736694335938e+00 9.167432039976119995e-02
1.181344250000000000e+06 7.227241992950439453e-01 2.544196468079462647e-05 2.367863416671752930e+00 1.608140021562576294e-01
1.085370500000000000e+07 4.332165420055389404e-01 1.119220632972428575e-05 1.998134851455688477e+00 1.950194239616394043e-01
4.123365600000000000e+07 -1.394167542457580566e+00 3.430949000176042318e-04 1.511395871639251709e-01 8.804134072835714944e-19
1.861709375000000000e+06 9.696541786193847656e+00 1.746013913361821324e-05 1.674096435308456421e-01 0.000000000000000000e+00
1.095290250000000000e+06 -1.779576182365417480e+00 4.613359487848356366e-05 8.205817937850952148e-01 4.629251733422279358e-02
9.097062400000000000e+07 -1.199647426605224609e+00 8.710901602171361446e-04 3.848587870597839355e-01 8.048662915825843811e-03
7.007676000000000000e+07 -6.734188556671142578e+00 3.028613573405891657e-04 8.030866384506225586e-01 2.676194244102857514e-16
1.508044200000000000e+07 -5.565313696861267090e-01 5.850873276358470321e-05 9.982216954231262207e-01 3.421265780925750732e-01
