3.547301191207105154e-18 1.765280421839321434e-10 -3.137249544558974962e+30 3.515079936000000000e+09 6.883549213409423828e+00 1.443099696189165115e-02
1.607506902796969182e-17 1.319282461054172018e-10 -6.852536089434308332e+29 4.759271040000000000e+08 7.327178120613098145e-01 3.887976752594113350e-03
1.585950576033837281e-17 3.351115496208478817e-10 1.253130267766701816e+30 3.599355904000000000e+09 8.116138458251953125e+00 2.741424739360809326e-01
9.189593620840525416e-18 1.703146096376784158e-10 -1.256804646679693030e+30 1.279960960000000000e+08 4.680958092212677002e-01 2.366428030654788017e-03
-8.825118486923327682e-17 2.390870168511582960e-09 2.819397294687554004e+29 1.185073200000000000e+08 1.985347867012023926e-01 -1.899448513984680176e+00
1.876477748422264468e-17 5.816089831967019563e-10 5.209171291745875824e+30 4.816025088000000000e+09 9.515123367309570312e-01 1.145456135272979736e-01
9.750558891824794450e-17 8.958280339754765009e-09 -3.560896744072533404e+30 2.649743840000000000e+08 1.693719625473022461e-01 2.513499641418457031e+01
3.340295603321014745e-17 2.345166283390653916e-09 -5.874099230884125897e+30 2.708053248000000000e+09 7.213563323020935059e-01 2.513277769088745117e+00
5.350408515604283599e-18 3.505011558768700297e-10 1.825783808071520692e+29 1.626501440000000000e+08 1.381980776786804199e-01 1.722765970043838024e-03
-2.526275268877583229e-17 3.134519310776795464e-10 3.122691962070630501e+30 2.784955520000000000e+08 8.462025523185729980e-01 -3.983413055539131165e-02
7.324672743628484319e-18 1.402337468370262741e-09 2.319283383684254078e+29 3.168661248000000000e+09 7.605476856231689453e+00 2.077677726745605469e+00
-4.998432411615007134e-17 4.812559240008340566e-10 -1.190925103055226661e+29 2.519580160000000000e+09 1.905516535043716431e-01 -4.183667525649070740e-02
2.487818277351982260e-18 2.891037687025033165e-10 -6.621790684980375838e+29 3.804433152000000000e+09 2.534545361995697021e-01 9.995043510571122169e-04
2.437233908147680097e-17 9.128888200926610352e-10 -1.396187069031388167e+30 3.470814080000000000e+08 1.723046600818634033e-01 6.637253612279891968e-02
-2.194084663396085144e-17 5.115629586605052737e-10 1.023077936707261204e+29 2.500564224000000000e+09 5.020111560821533203e+00 -5.466675758361816406e-01
4.782506838875389896e-17 8.381457305972617178e-09 2.301276811390412806e+29 5.687026560000000000e+08 1.240285515785217285e+00 7.902686309814453125e+01
1.980717063982726889e-18 1.246779790520236020e-09 5.388906524588351395e+30 2.586621696000000000e+09 1.080778360366821289e+00 6.310983002185821533e-02
2.960190560857382531e-17 4.291412780688119710e-10 2.824817778052319234e+30 8.197691904000000000e+09 9.588534832000732422e-01 9.913589805364608765e-02
-4.031277619294736201e-17 3.396150916046281054e-09 1.090445875799798427e+30 2.914566720000000000e+08 3.792600393295288086e+00 -3.344353485107421875e+01
1.881896277742854331e-18 1.939262306294153859e-09 2.444536107729884607e+30 2.134127488000000000e+09 1.488082408905029297e+00 1.997350007295608521e-01
7.862897661520813048e-17 3.283214256022404243e-10 -2.448072820215167205e+30 2.656159360000000000e+08 6.413139343261718750e+00 1.030884861946105957e+00
-1.458530681859433834e-17 1.334002075470408499e-10 1.485731902258788847e+30 4.433913856000000000e+09 5.118631124496459961e-01 -2.519653644412755966e-03
-2.030497620426780647e-18 1.775417174387783348e-10 5.193792773068149304e+29 1.400810752000000000e+09 1.665165573358535767e-01 -2.021246036747470498e-04
-1.801526416810467099e-17 6.097414129158096330e-09 -6.943472094048630545e+30 1.517491456000000000e+09 2.636174917221069336e+00 -3.348610687255859375e+01
6.603394824129701947e-18 2.322671388554908845e-09 -6.557491698528260008e+29 1.184067280000000000e+08 2.606194019317626953e+00 1.760791540145874023e+00
-1.293299576063649567e-18 5.157568150337965562e-09 8.955614272844317417e+30 6.166801280000000000e+08 1.216155409812927246e+00 -7.934812307357788086e-01
2.149043562348745841e-18 1.459794507496781080e-09 -2.948166897279239078e+30 7.553217024000000000e+09 2.963299751281738281e-01 2.573728375136852264e-02
2.548325422466409288e-17 1.792077042317430369e-09 1.688097735318336057e+29 8.948053760000000000e+08 2.712068855762481689e-01 4.209469556808471680e-01
4.042411470339699953e-17 1.486904765979346621e-10 1.051494493675940322e+29 1.758706432000000000e+09 4.175273418426513672e+00 7.077015191316604614e-02
-2.506954894028243417e-18 2.196969273171589521e-09 -9.718655155840759402e+29 4.744961280000000000e+08 4.975268363952636719e+00 -1.141745686531066895e+00
9.597734461241539907e-18 4.314071877509206843e-10 -4.497065022497164848e+29 1.268486720000000000e+08 1.496114283800125122e-01 5.068350583314895630e-03
-9.087316874001406309e-18 6.441999378381524366e-09 1.508864546701387324e+30 2.261208800000000000e+08 3.038558959960937500e+00 -2.173217201232910156e+01
-3.622236144642773973e-17 1.385120490526858816e-10 2.272409740659267924e+29 4.723857920000000000e+09 4.828566908836364746e-01 -6.363976281136274338e-03
-2.251489881213438318e-18 8.235733872652417631e-09 1.897759662372848732e+29 1.678088832000000000e+09 1.850080728530883789e+00 -5.358258724212646484e+00
1.474821879946573831e-18 5.282955184426896267e-10 -4.134830423483528583e+29 2.758341120000000000e+09 4.103946208953857422e+00 3.203712403774261475e-02
8.244081512939336920e-18 2.712690627681979549e-10 2.160363095593516426e+29 3.092548608000000000e+09 4.287846565246582031e+00 4.933333024382591248e-02
-4.873129438064249396e-18 2.878430382935448506e-09 2.608332824787629044e+29 1.796696640000000000e+08 4.043880701065063477e-01 -3.096536099910736084e-01
-5.246652356239613402e-18 1.459432130701543429e-09 -1.116284228452955965e+29 3.953443840000000000e+09 1.141896963119506836e+00 -2.420112043619155884e-01
2.949670146954688104e-17 3.534169901175943096e-10 -2.136690061309550209e+29 6.132351360000000000e+08 3.977418899536132812e+00 2.779124677181243896e-01
1.835245772736701230e-18 4.140754406023461343e-09 -2.221121629446095226e+29 1.656943360000000000e+08 2.417783260345458984e+00 1.442875981330871582e+00
8.745191663927023851e-18 2.931495324265398494e-10 -8.733011134901216903e+30 2.825734144000000000e+09 5.128073215484619141e+00 7.309041172266006470e-02
-1.474843676155714603e-17 4.461577773895442078e-10 5.988096099970506969e+30 4.781442560000000000e+09 1.077872514724731445e+00 -6.001347675919532776e-02
6.454821191996296158e-17 7.593674133943295601e-09 3.890111725501444124e+29 1.398300160000000000e+08 1.648292183876037598e+00 1.163538513183593750e+02
-1.066119383909635834e-18 1.145767716814738435e-10 -2.071115998128127712e+30 1.941678976000000000e+09 2.345262169837951660e-01 -6.225136166904121637e-05
4.764754881185511879e-17 1.932227489120919017e-09 -6.618667576241128896e+30 5.916217600000000000e+08 8.719305038452148438e+00 2.941693115234375000e+01
-4.519516674514975510e-17 6.725883849867386743e-09 5.639083447088132178e+30 1.470579840000000000e+08 3.582476675510406494e-01 -1.389096736907958984e+01
-9.033828066871277328e-18 5.427351901232668752e-09 1.048337251671755197e+30 9.481105280000000000e+08 3.930705785751342773e+00 -1.983703613281250000e+01
-9.568234719056061281e-18 5.947052295063315341e-10 2.090937319192937994e+29 2.412085600000000000e+08 5.203531265258789062e+00 -3.339580595493316650e-01
1.207808391804762774e-18 5.978417316754303101e-09 -1.970269068528877316e+30 8.518634880000000000e+08 5.738015174865722656e+00 4.697758197784423828e+00
-6.229216613473073432e-17 3.094509648526866386e-10 1.679000190736417343e+29 7.724873600000000000e+08 6.565560102462768555e-01 -7.427580654621124268e-02
8.736458291019688985e-18 8.026281861361894698e-10 9.011668536322388928e+30 3.121319040000000000e+08 1.668278932571411133e+00 1.780702322721481323e-01
-1.282117210875759579e-17 4.220447546998684629e-09 -1.032983440415467051e+30 1.251349840000000000e+08 2.960123300552368164e+00 -1.282073688507080078e+01
1.566540286651912955e-17 1.876094612995871103e-09 -1.202873729177513095e+29 5.265471360000000000e+08 6.778728485107421875e+00 7.088555335998535156e+00
-2.388000945269136443e-18 2.650229202760812086e-10 -8.890383053469551256e+29 2.503444480000000000e+08 5.560758113861083984e-01 -1.768861315213143826e-03
