1.140747927552000000e+13 4.820213928222656250e+02 2.659578552246093750e+02 4.188763114143512212e-08
3.946323996835840000e+14 -1.045106201171875000e+03 1.614375305175781250e+02 8.795905159786343575e-07
1.689050729676800000e+13 1.973086791992187500e+03 3.856094970703125000e+02 8.992360989168446395e-08
2.325804482560000000e+13 4.855364685058593750e+02 3.333954467773437500e+02 1.070572608341535670e-07
2.317427283066880000e+14 2.083302246093750000e+03 1.448565483093261719e+01 4.634762973410033737e-08
4.221527717314560000e+14 -9.104737304687500000e+03 2.107632751464843750e+02 1.228422888743807562e-06
3.185253443174400000e+14 8.258789672851562500e+02 1.716036033630371094e+01 7.546640290456707589e-08
8.382523742617600000e+13 1.433593139648437500e+02 3.552523422241210938e+01 4.111450380150927231e-08
1.463846489292800000e+14 -1.396089935302734375e+02 2.140281867980957031e+01 4.325634250790244550e-08
1.473266392760320000e+14 3.285661010742187500e+02 1.192575359344482422e+01 2.425774248138168332e-08
1.990930915655680000e+14 6.912739257812500000e+03 1.858061676025390625e+02 5.107397100800881162e-07
2.440965306449920000e+14 -2.378019042968750000e+03 3.722415161132812500e+02 1.254497192348935641e-06
1.777752604672000000e+13 -8.647926757812500000e+03 5.611605834960937500e+01 1.377341973807233444e-08
2.615907083878400000e+13 -5.316191406250000000e+03 1.634651565551757812e+01 5.903788125039000079e-09
1.422425052938240000e+14 5.469097167968750000e+03 3.543531188964843750e+02 6.959032816666876897e-07
2.031358679449600000e+13 -8.884515991210937500e+02 8.341642456054687500e+02 2.339491516067937482e-07
4.765441536819200000e+13 2.099854736328125000e+03 3.921038436889648438e+01 2.579808899838553771e-08
5.733152613990400000e+13 -1.917050781250000000e+03 2.757514648437500000e+02 2.182702871778019471e-07
8.794854863667200000e+13 -7.527817871093750000e+03 3.109433898925781250e+02 3.775663515170890605e-07
9.835846219857920000e+14 3.370759765625000000e+03 9.614331817626953125e+01 1.305611931456951424e-06
7.534831583887360000e+14 1.774894775390625000e+03 3.414932556152343750e+02 3.552539965312462300e-06
2.916158432870400000e+13 4.690940246582031250e+02 7.683187255859375000e+02 3.093398390774382278e-07
4.434747929395200000e+13 -1.134815139770507812e+02 5.286594848632812500e+02 3.236892496261134511e-07
1.185619430604800000e+13 -2.617450256347656250e+02 2.697755432128906250e+02 4.416021326392183255e-08
2.453758940282880000e+14 8.448031616210937500e+02 2.006288909912109375e+01 6.796865648084349232e-08
3.885833912320000000e+13 -2.005874328613281250e+02 6.046542358398437500e+02 3.243953585752024082e-07
8.679112205926400000e+13 1.062279541015625000e+03 1.014126205444335938e+01 1.215207934279760593e-08
5.956234221977600000e+13 9.633020019531250000e+02 1.551802158355712891e+01 1.276119654392005032e-08
4.726309519360000000e+14 -2.260609863281250000e+03 7.016777954101562500e+02 4.578710104397032410e-06
1.544787853312000000e+13 -9.358975830078125000e+02 3.682474060058593750e+02 7.854016814690112369e-08
1.480992174899200000e+13 -1.509317504882812500e+03 7.856226348876953125e+01 1.606386490493605379e-08
2.353289588899840000e+14 -5.174847656250000000e+03 1.306247520446777344e+01 4.244085616278425732e-08
6.886482782453760000e+14 -2.488170623779296875e+02 3.062842712402343750e+02 2.912094259954756126e-06
2.565886275747840000e+14 1.398148193359375000e+02 1.142440948486328125e+02 4.047197990075801499e-07
1.020531037962240000e+14 7.774157714843750000e+02 8.577735900878906250e+01 1.208598803259519627e-07
