4.541213291109996405e-17 2.026060799373475840e+17 3.599998077419286346e-10 9.447930233913554155e-34
3.819758768550433962e-18 1.357543728092282880e+17 5.894225107994088830e-10 4.190094429228168922e-33
3.771718600115191774e-18 4.282069681008803840e+17 1.679419520117519937e-10 5.227035464970941193e-32
2.284993797949133013e-17 1.597172709588992000e+16 2.485073702374052118e-09 3.940483782837447768e-35
3.500174230168121508e-18 1.021488135185367040e+17 2.145209787585145023e-09 3.452104106596063072e-34
1.078375346814558396e-17 1.498285940911636480e+17 5.181598483616767226e-10 1.920505956313152576e-33
1.054168071624316552e-17 5.393503107206348800e+16 6.451864598133738582e-10 1.267163716567728913e-33
4.635218066387462724e-17 5.412708053470412800e+16 1.825681827938296919e-09 3.599090491616774326e-35
2.416946683239357679e-18 4.253212311143055360e+17 3.468372533621533194e-10 1.912469652449557544e-32
1.863683084143416747e-17 3.235685553143808000e+16 9.525760624740087223e-09 3.288075593313869269e-36
5.273578822257500814e-17 1.648195417826918400e+17 8.928754402504068821e-10 1.322592086382090326e-34
8.247216527460912895e-18 2.777319127121920000e+16 5.949194470389329581e-09 1.904975552242941505e-35
1.509684688992570640e-17 2.345952196962549760e+17 4.531991226741638457e-09 1.793282638942263150e-35
3.337442161079951820e-18 1.726047369423749120e+17 4.148431376194139375e-09 9.681252087227354527e-35
3.347437604806889469e-18 1.629242757941821440e+17 8.686193098128569545e-09 2.201616401735086601e-35
1.728072943851880752e-17 1.320235043704012800e+16 3.158958372662112879e-10 3.224507002606263398e-33
8.479736170468956421e-17 4.710300082451251200e+16 9.069112572035464837e-09 7.972623265150564929e-37
1.905754648150721309e-18 5.722479735015997440e+17 8.123816286342844251e-09 4.421055203415184359e-35
4.512458425066121780e-18 4.201931432420966400e+16 1.615800271359546514e-09 4.719810938288070345e-34
1.538288760010776847e-17 2.261941262263255040e+17 1.148544176432508834e-10 2.740184595626264715e-32
4.327519451663047235e-18 1.765337214851481600e+17 2.355368677875446792e-10 2.316094592650796970e-32
1.976350873837426987e-17 1.951625837857996800e+16 3.293969097484250597e-09 2.593044971600776833e-35
1.220584713353527132e-18 2.316880594128076800e+16 7.302757509819457482e-09 8.542233647535319153e-35
4.887203502596532885e-18 2.707579595653120000e+16 1.751669476135475634e-09 3.708074200383606841e-34
1.099975059200818704e-18 1.572915979841699840e+17 9.884569829310407840e-10 5.173860875985541122e-33
1.526408068270254280e-18 1.030878823480033280e+17 2.689292788460306838e-09 5.036934977733441647e-34
5.131265623872141360e-18 3.191264123740487680e+17 2.272539711967169751e-09 2.098290936173880869e-34
2.128688922220500350e-17 6.161072604053504000e+16 1.075715627685269737e-10 2.257386878287679465e-32
9.448172761866439526e-18 1.340676511052595200e+16 8.744682755690291742e-10 7.696214980802912370e-34
1.519893607356092911e-18 1.017212108695142400e+16 6.417845810346989310e-09 8.882216689918116443e-35
1.987780359233317192e-18 1.510963997174661120e+17 4.690821064912142901e-09 1.271296910825563545e-34
1.002754453855929979e-18 1.104523940509777920e+17 9.996591110450481210e-09 5.548999143228342474e-35
1.212845384067812553e-17 7.764558700819251200e+17 6.418540143826589883e-10 1.112846287559717537e-33
4.775544873249837338e-18 4.707108921750323200e+17 6.155146614617024170e-09 3.073359826761122037e-35
8.758591989850382899e-18 3.339180048635658240e+17 8.404918983018205836e-10 8.986938083719516191e-34
2.442223792474844981e-17 2.554410324459520000e+16 8.613914026511793054e-09 3.068503379183435891e-36
1.357890677298373403e-17 1.213530446705459200e+16 4.375392492761420726e-09 2.139017453243805626e-35
4.822980124503119497e-17 8.172316023953817600e+16 4.159519395585675738e-09 6.663637411084872384e-36
