-1.830839391542474492e-01 8.974022178567618560e+17 6.639338584132564947e+00 7.384532897542818164e-01 3.954382243591301194e-01 1.034293652222440407e+00 -3.519230740156586990e-10 -1.261507643692644010e+00
-8.955380439211915178e-01 6.629035060756480000e+16 1.575769253223869848e-01 1.539473690369683734e+00 1.461298965249190340e-01 3.355513569178214528e-01 -2.694698457428312821e-11 -2.074558618421596945e-01
-7.331394670616260711e+00 -1.107990494513725440e+17 1.558021284203104373e-01 3.346254173769774853e-01 1.662711430329256945e+00 1.056737231151943623e+00 5.695999921728756021e-11 -4.694130832295750899e+00
-4.152266056957894524e-01 5.485745690325811200e+16 1.193953054636223837e-01 7.043807548810031571e-01 1.515517243866682517e-01 1.124762889169762747e+00 2.143842568747000854e-11 -8.956502707824255671e-02
6.369061021712261628e+00 2.982117427086622720e+17 4.025159523820029950e-01 1.653070932655129055e-01 7.207055746494577697e+00 1.473429233739985245e+00 5.049841447779535031e-11 1.011566442211871752e+01
9.665074484239263297e-01 3.147308870087475200e+16 4.305235975532830661e-01 3.120091520309862254e-01 2.153815789815617943e-01 3.986650437118088863e-01 1.317797520411501111e-11 4.413172142048444324e-01
4.432838725285762393e+00 -5.314701108843642880e+17 9.755283787012725583e+00 4.907357085216730863e-01 4.039720913322936702e-01 1.178324185116426781e+00 9.898299541122312917e-11 4.405556437789168456e+01
-6.539321374654546659e+00 -1.571810627058401280e+17 5.046513502168040732e-01 6.862713999147574961e-01 2.477033311566217699e-01 1.492192844548822617e+00 -2.019219652593662317e-10 -4.408275455276237764e+00
9.687868834424518738e+00 1.064968386930278400e+16 1.697133261562393525e-01 3.247408747494543668e+00 5.627375591131066335e-01 7.823289084486116651e-02 -6.398883506397723409e-11 3.027782219920895024e+00
-2.087677047798507934e-01 5.803193165624115200e+16 5.936865485705877354e+00 1.259064882674469699e+00 8.469744890325059394e-01 1.464920383514687119e+00 1.817065387044181080e-10 -1.460808153304556933e+00
